loan_index,present_value_yearly_default_classification
3894,481979.7918085335
3895,484122.77925591933
3896,936045.2203428544
3897,779063.7628970665
3898,411137.21872216987
3899,160285.21381120023
3900,849328.7601011641
3901,376658.0337956499
3902,493972.9857805644
3903,114519.0085397289
3904,481777.36992213374
3905,541472.2567205894
3906,154683.81370580444
3907,723996.2319527271
3908,550724.8248689346
3909,259154.82558269578
3910,184360.76104292416
3911,1232991.3473346306
3912,458977.2267561771
3913,622395.7772409879
3914,803493.6390982327
3915,239702.90188239678
3916,424262.9332492352
3917,607307.0984990622
3918,1035013.8504048917
3919,302406.31730879523
3920,1044728.1081301232
3921,357610.8865707273
3922,720807.091282164
3923,189619.5741030982
3924,404780.9488074119
3925,498428.3768029321
3926,508832.15427962097
3927,718395.0412234486
3928,278985.2494401315
3929,311738.80853676307
3930,671894.396141508
3931,393083.98933602043
3932,212575.4608136537
3933,998165.8316416233
3934,686348.0965211558
3935,924547.0509413797
3936,438007.70506759844
3937,410649.26721400104
3938,570344.0998568031
3939,487771.09163816005
3940,594570.2952807371
3941,533803.6218649516
3942,147998.8584992051
3943,615022.6861759252
3944,91066.56506299271
3945,555528.6589367597
3946,598404.3427433608
3947,117760.68850790858
3948,1147479.941375789
3949,809400.905328914
3950,423791.42558979266
3951,735719.1540235549
3952,515817.6698090782
3953,719405.4268270916
3954,409571.84960048384
3955,523621.29218358936
3956,408646.0179782369
3957,560498.5792155366
3958,608094.7812468376
3959,928646.9598873634
3960,878168.1816840253
3961,604097.5441764526
3962,474314.2880350769
3963,381305.3184606739
3964,1324912.9797033258
3965,618852.3863504868
3966,499512.4833784494
3967,567094.6419224166
3968,303661.5655930303
3969,425939.22804847104
3970,347574.95093287516
3971,257853.79455949445
3972,141917.328946767
3973,1159690.7567410744
3974,472944.5801062624
3975,560284.4093115006
3976,1071319.8505474103
3977,424782.89326560264
3978,245138.97520797548
3979,440377.0621692764
3980,326415.9296244633
3981,1223476.8097611603
3982,220950.6077113984
3983,734306.8322429431
3984,641269.1765226474
3985,622805.4641880492
3986,480222.9927760281
3987,439383.39685994375
3988,506053.7495770105
3989,501825.90927390056
3990,1104287.5645062767
3991,771204.5453951065
3992,216482.71531332558
3993,299164.9864537812
3994,391891.18024689134
3995,319587.39237106795
3996,695799.3594469605
3997,645505.8271710743
3998,305738.00265586306
3999,229157.02663334558
4000,399774.0964683046
4001,810517.9710899764
4002,783585.8732783679
4003,304097.93480346963
4004,776439.1051631888
4005,399197.14227241284
4006,437509.08152725734
4007,325624.1121696974
4008,495806.65097576584
4009,371857.9078617235
4010,402782.11142667034
4011,461403.89991464576
4012,554469.0582691865
4013,597376.0846870146
4014,490203.6267401551
4015,639310.9072791816
4016,434526.97035602893
4017,1154307.5311079656
4018,258134.2233291924
4019,951175.3786968356
4020,628416.865322968
4021,862367.7701273661
4022,271190.79950271477
4023,515141.04692511895
4024,107926.22629438702
4025,889057.2887362996
4026,225650.22773289704
4027,428716.7999635761
4028,401472.32208770997
4029,356560.6490016011
4030,645978.8076498405
4031,496171.81509476574
4032,606779.80803373
4033,741594.2705157612
4034,255951.66999258555
4035,292825.95204901084
4036,1004575.3648972296
4037,401319.1078265465
4038,470884.36320463754
4039,500058.7341260341
4040,566478.7638163739
4041,398103.6228588808
4042,642859.5322958968
4043,356583.8424562657
4044,370949.6675835946
4045,1039768.427524634
4046,269946.92518261203
4047,766591.4025805253
4048,241603.44465256747
4049,1057230.8157546967
4050,744045.2600630468
4051,792394.9765644267
4052,752921.8756739766
4053,530086.0258065831
4054,714007.661275905
4055,165675.50102463397
4056,835005.3754320964
4057,211510.33836803012
4058,598783.2882101064
4059,453748.9574509846
4060,550798.8605932011
4061,1081767.2275965714
4062,665869.1759429371
4063,515770.0369073764
4064,625625.8568439146
4065,480167.2440695628
4066,1180790.3967775486
4067,236618.60736881846
4068,1254686.9279421174
4069,953548.883359579
4070,833009.6286247341
4071,638072.4817040459
4072,342029.06246732554
4073,408593.8854707538
4074,636787.0416642748
4075,665756.1129991112
4076,1496981.6365568733
4077,655633.5521479845
4078,566131.3975907688
4079,553051.7474101485
4080,457463.18513667607
4081,428279.8921682097
4082,677498.3468591399
4083,412460.2945596134
4084,824214.9273260604
4085,1059791.9230640586
4086,498469.61719133914
4087,373912.6598256897
4088,545475.5167160492
4089,747594.6743750805
4090,506033.89846708527
4091,563877.5380353081
4092,1151424.9868772007
4093,223780.18070818877
4094,1067254.0984274172
4095,723745.6826754229
4096,411909.9788455649
4097,557267.0068318847
4098,1096874.559957719
4099,288351.89986641746
4100,319179.5739083388
4101,1193248.9318366228
4102,522295.04243448505
4103,417453.2085155924
4104,455321.5257180548
4105,1321282.3841340817
4106,425008.6315539743
4107,673663.9804749293
4108,500185.54454572446
4109,930109.1500692506
4110,648552.2792869656
4111,481499.64495215385
4112,465742.1416534703
4113,589116.7545564711
4114,956365.8544511511
4115,524740.1348473625
4116,279499.6257298837
4117,492206.2538541193
4118,754243.0204634158
4119,548291.9384719224
4120,333885.77091692324
4121,281578.9454316567
4122,209361.48189436924
4123,386925.71614021645
4124,589551.5776435889
4125,391981.24196553545
4126,292219.3220747101
4127,435405.1664508786
4128,704845.0704258451
4129,1145702.1178877116
4130,539256.6993032199
4131,597881.6909730794
4132,803220.6022690154
4133,1456348.5507743035
4134,369083.3006273772
4135,1032910.8513204858
4136,981162.1436362148
4137,492264.74964395026
4138,1078810.230643898
4139,620431.9475114257
4140,1053112.781681893
4141,394581.84825536574
4142,523830.26916599344
4143,282513.3751528352
4144,978058.9597951918
4145,500060.2555285648
4146,320190.57995819784
4147,608545.3128958023
4148,688880.8346354275
4149,439400.1001636134
4150,1168246.5939186923
4151,529038.2773472595
4152,970397.954518747
4153,511399.1582361391
4154,1097416.9010873977
4155,550690.7267302551
4156,287790.23522708256
4157,402052.26446695323
4158,230863.47641800437
4159,798975.6216391067
4160,321110.6860755997
4161,308080.38156864094
4162,620968.0646068081
4163,955004.5423990673
4164,403890.59634336544
4165,270626.29852738243
4166,222869.7656258477
4167,521251.65020462
4168,295601.31706888997
4169,465955.5966856604
4170,471940.9208810761
4171,860260.5671754593
4172,362206.6195908083
4173,842232.9413775759
4174,900471.5085181356
4175,188639.25148907886
4176,764783.7581780208
4177,1209991.2322655772
4178,272957.54228206875
4179,1917862.9093007431
4180,714282.6760742231
4181,344126.6609092713
4182,469140.56241739966
4183,742866.2560544828
4184,775247.3659498969
4185,95072.56760479577
4186,429421.55628261773
4187,492285.7071046401
4188,129605.51429244509
4189,334343.188681232
4190,297266.7097483416
4191,289437.18762552756
4192,1204749.2770323693
4193,517032.4664124487
4194,510214.2656505154
4195,470468.676944703
4196,1454415.5513922835
4197,487074.8758089575
4198,416569.75668348745
4199,339402.9968333026
4200,168543.04478883772
4201,332326.7545249563
4202,598563.3138990243
4203,450432.9906851762
4204,260666.6701433597
4205,887229.797823323
4206,286540.852193699
4207,688955.8180263775
4208,780780.531748044
4209,452428.4868271562
4210,984904.8465105611
4211,504728.55779171805
4212,676629.9714743152
4213,1141396.4282890414
4214,324830.88820831093
4215,327595.67004777305
4216,288510.5487924952
4217,358264.78863806755
4218,964884.9340865036
4219,174684.55849742974
4220,353635.7207822741
4221,1398158.9354652318
4222,235581.94190394797
4223,1514758.036251821
4224,476365.12599089707
4225,356720.90653562563
4226,729410.1779633428
4227,741299.3689954753
4228,391804.3981521159
4229,282976.13726666727
4230,1188558.926283311
4231,779838.034165954
4232,954204.1653630232
4233,190753.9306716062
4234,178017.5033863952
4235,94905.80149180366
4236,223795.49561001052
4237,504445.2031210585
4238,261324.0498257467
4239,302804.7084586937
4240,441181.90250534285
4241,566656.4543219436
4242,173517.22409729
4243,289849.5793195859
4244,313197.3933460068
4245,152162.6384971837
4246,352226.52245501935
4247,167284.7828209065
4248,991314.6774148258
4249,872993.3082784703
4250,313986.8323126813
4251,233234.35340776836
4252,731109.9354585763
4253,892656.5480973367
4254,941585.3988404116
4255,843131.066078746
4256,306815.53236655355
4257,663900.4192215872
4258,403801.3881074622
4259,442182.8131964276
4260,505676.50845637615
4261,582364.940983574
4262,303198.59097204113
4263,381785.67053803545
4264,700869.902701629
4265,437715.7216985956
4266,476970.18942091096
4267,532211.5356294648
4268,792457.982788633
4269,933027.0610635491
4270,375425.78189655696
4271,894430.8460258222
4272,726258.1508625959
4273,179909.34023100947
4274,632227.5050955297
4275,1774670.5286463753
4276,360200.1894916377
4277,573372.0957684384
4278,465755.9000253379
4279,920621.0674056412
4280,561391.6692400303
4281,955791.0148650681
4282,386820.01208313997
4283,968527.9053055793
4284,875333.8513556542
4285,509697.7124561341
4286,522107.8241903943
4287,705998.2187506038
4288,435816.6989788504
4289,897064.2821177018
4290,658280.9202259863
4291,798706.7453517296
4292,337084.5189414893
4293,632913.5925720634
4294,577874.831654344
4295,552606.5575435349
4296,836259.0979342873
4297,598670.9547492784
4298,670866.434501035
4299,396811.1867825765
4300,181676.09197241365
4301,717057.0120407635
4302,273577.1237185991
4303,825898.2489783888
4304,489249.4916287776
4305,1102030.3027166368
4306,571677.9106028093
4307,182340.9367641877
4308,1693894.2940140376
4309,693901.4643096023
4310,239919.05323897096
4311,511288.2244513724
4312,424830.09645694454
4313,659612.780695219
4314,505966.3554782057
4315,237340.98699543212
4316,317344.584119065
4317,529651.1287876277
4318,574940.7853337476
4319,590829.0638939427
4320,378299.4553480958
4321,537543.2831589176
4322,232498.36494375768
4323,669518.0851102027
4324,465905.1546486348
4325,708480.99447679
4326,405762.0781357488
4327,1062302.9529579314
4328,262183.33195509034
4329,658177.4403964846
4330,720964.145202199
4331,349441.50677815196
4332,936222.6930613966
4333,324896.4110880388
4334,823949.6533859915
4335,275885.1870646341
4336,449720.01340330095
4337,639625.8500156575
4338,155444.79600499678
4339,485996.65924136905
4340,271392.6936734886
4341,336514.6518589392
4342,1067886.1945523696
4343,384579.1660202602
4344,618692.7691704222
4345,1282039.396543955
4346,970790.4440610629
4347,569163.7243684412
4348,423253.90398932266
4349,940980.6004225274
4350,472801.0047174574
4351,185382.10725504693
4352,277690.02827498835
4353,497511.7017869064
4354,151251.29777572042
4355,224509.76090878883
4356,645632.2249452865
4357,959113.6899525048
4358,252860.04997916764
4359,356879.46575707244
4360,427959.8870220062
4361,821920.801691242
4362,877269.769600207
4363,248352.03583036695
4364,488648.66793301824
4365,404624.13829137187
4366,514402.2370393067
4367,318004.0932831547
4368,332940.3331167946
4369,780094.7417611217
4370,566849.4880078029
4371,220886.22429823913
4372,1682237.8774346788
4373,424766.8927313287
4374,743551.8003648309
4375,416997.05233771243
4376,807918.9130152861
4377,168161.41364404315
4378,415124.1659264836
4379,818076.6967603115
4380,1082020.8623444275
4381,1052861.9333307277
4382,429251.48930509615
4383,1501956.8375001522
4384,423847.7166571935
4385,442718.6903410361
4386,573932.6160774399
4387,209810.90915160737
4388,656860.0995738911
4389,353358.59771206666
4390,568780.497812996
4391,635588.790990557
4392,441515.7124971519
4393,888056.9834538084
4394,309469.34085550654
4395,208481.41972615462
4396,897065.4405997376
4397,616809.4478478732
4398,333794.8321278849
4399,367128.9619262314
4400,836075.9014861869
4401,584301.1056380172
4402,221993.82794387266
4403,473702.1448093436
4404,373273.9744473389
4405,633595.6418636128
4406,814094.7932970729
4407,328006.66430092015
4408,359549.6730140002
4409,507220.5657631742
4410,456985.0581186317
4411,837297.2689341208
4412,314342.02341289853
4413,611471.2036626767
4414,471521.82521705417
4415,979411.0813344108
4416,283198.69250314625
4417,733648.9557653923
4418,691507.9408065066
4419,387250.07377020473
4420,743353.7521248085
4421,534403.4909679212
4422,486675.31238470617
4423,1098863.3219973275
4424,962046.0223440864
4425,503010.860432403
4426,843230.9276468811
4427,499667.17944806366
4428,102720.596985818
4429,854966.0824400205
4430,412272.3221842394
4431,862052.7699391241
4432,411624.97874997364
4433,767683.0729637159
4434,347206.8438375359
4435,381530.9476198027
4436,258431.14298298358
4437,358217.7863752168
4438,596456.7786390602
4439,630384.2622634879
4440,578186.9568641959
4441,426136.43798344344
4442,1108620.4698458465
4443,608456.9892246834
4444,462213.83446510066
4445,556407.2463086267
4446,1118094.0974285826
4447,660635.1559435362
4448,831703.2183564631
4449,360540.9413214633
4450,642606.9959500484
4451,406548.76817901514
4452,319035.0112459976
4453,562077.4515405142
4454,317373.10782919393
4455,319643.6743585836
4456,272437.9123613738
4457,224619.2899373412
4458,824246.8191041831
4459,226886.897003261
4460,1554905.2202550292
4461,217622.57625077546
4462,224080.94884309967
4463,612628.8263991529
4464,353748.1320770059
4465,964905.6591223838
4466,588242.0719366021
4467,356778.44238399836
4468,518344.9638621354
4469,532127.4801234269
4470,225181.96475775362
4471,653006.4886504442
4472,768809.653756605
4473,468000.08582048235
4474,403843.3999545529
4475,345109.2390500629
4476,619682.3554418463
4477,251554.5731610718
4478,657372.3758133729
4479,910715.5182103817
4480,602185.7605204373
4481,598312.4774000364
4482,1170761.4881785791
4483,753273.7332125949
4484,482669.62371995905
4485,469920.54542856856
4486,326433.2905153288
4487,457363.74777011806
4488,1039007.0545636141
4489,416152.539306935
4490,1205988.0064038376
4491,729247.3575880813
4492,811651.9597229424
4493,337385.7925075116
4494,215844.48323447167
4495,1029233.9105523995
4496,1131744.5998255392
4497,408892.46580690134
4498,412936.7818277303
4499,651090.5197056227
4500,299794.52748865384
4501,825288.4548441933
4502,220820.77301770987
4503,582858.7082343028
4504,410014.5048929578
4505,354966.14139646245
4506,144398.78217163828
4507,201289.96494764573
4508,559736.5464836967
4509,405540.0445124865
4510,197421.52156281637
4511,683463.4115222361
4512,501611.68881974363
4513,547355.1619738673
4514,1057076.127878728
4515,645252.3456560692
4516,378799.25018970005
4517,187769.10503152132
4518,363360.20159994066
4519,222162.6757543501
4520,422884.36270574713
4521,359234.7441049313
4522,430545.9738807034
4523,367635.39476117695
4524,1102504.4886549276
4525,298219.8820719985
4526,1186003.0871519875
4527,411477.57631663454
4528,1053020.7600615139
4529,380565.75262537313
4530,149441.6620947511
4531,474765.0975716491
4532,289533.3822891992
4533,138927.59073509346
4534,173750.01540179
4535,768040.1985733662
4536,47890.12964344585
4537,735372.9819939601
4538,222889.35114177823
4539,96112.73191343226
4540,754954.2570046667
4541,416684.23264180904
4542,866250.1824841654
4543,473882.26295503235
4544,827972.1906425039
4545,489664.09239983564
4546,740191.4632415527
4547,1110081.7010863936
4548,341566.38913339993
4549,674909.4501385355
4550,400530.8458581196
4551,703517.6318913595
4552,1227033.5435046812
4553,661771.6214624663
4554,230772.94261538394
4555,171983.58238687986
4556,1182685.6786290205
4557,927327.1194289332
4558,391251.6756731219
4559,286838.6580718193
4560,709513.5022909694
4561,735085.5323946703
4562,1161074.9485015348
4563,187881.26319755975
4564,354491.84121424763
4565,244221.73517722543
4566,1219250.8490549407
4567,712090.8704696571
4568,891793.9015022134
4569,259764.6315492267
4570,549528.8662496601
4571,480790.39286204794
4572,563728.6945877848
4573,599179.1822011385
4574,378061.02128975996
4575,387372.09790034755
4576,673086.0925703548
4577,572243.3140646772
4578,262388.8720289216
4579,531264.045061473
4580,514767.80118957773
4581,1043132.4771173471
4582,1061548.287978634
4583,399121.6597081759
4584,727784.0690387546
4585,892785.7551300356
4586,320342.37158157164
4587,482012.93405872816
4588,681516.8721534598
4589,169962.92662945506
4590,749098.7297218308
4591,710289.0308474823
4592,750182.9456885075
4593,799385.4073835016
4594,1246741.9697817091
4595,409903.7690812501
4596,469201.0158476067
4597,408194.55813690886
4598,217079.44630629785
4599,749072.9450812796
4600,359277.5159602724
4601,785933.034773168
4602,475417.10693183227
4603,509611.04042952735
4604,930052.8254008403
4605,329476.3229535028
4606,846364.155375042
4607,534058.4049190003
4608,407305.78121246357
4609,239687.7510138958
4610,876868.2302365471
4611,150325.30263445544
4612,461815.824700904
4613,468317.23776241526
4614,433216.4846521198
4615,656437.1574603518
4616,274092.6718969675
4617,436147.87744501897
4618,583494.9966523047
4619,449867.4457869217
4620,359072.789743791
4621,1201966.4073876846
4622,327189.46406655
4623,551841.8582674806
4624,354190.0208628594
4625,791098.6331084267
4626,748356.6494180935
4627,505088.1606331925
4628,553476.3466563029
4629,1552149.4880870576
4630,738891.6447819512
4631,204650.5980027048
4632,1021739.9774964367
4633,393349.2775327332
4634,937791.9433322934
4635,650019.7968234277
4636,116021.80548142553
4637,269859.5112548317
4638,802113.0661459685
4639,790720.3013345161
4640,343258.14150398615
4641,780886.7016008429
4642,641412.9219406468
4643,480920.28109491675
4644,461666.97895877354
4645,895008.9098934438
4646,319335.52359708125
4647,145532.1296250549
4648,427169.0487820963
4649,795959.2154582585
4650,981999.4316487947
4651,273066.95346884313
4652,593684.8293719442
4653,475734.5834568739
4654,852402.4600697438
4655,719243.1633605512
4656,460855.15181715327
4657,788762.4576416928
4658,457696.8241085887
4659,321691.94860041124
4660,273103.88368151855
4661,1594694.2256563955
4662,338758.3802815372
4663,495831.8202840147
4664,622354.4811947057
4665,244008.59870768036
4666,261641.7260112213
4667,309054.71233935055
4668,702977.8283494287
4669,550410.0900733593
4670,782631.2413458194
4671,377644.87152772985
4672,922325.3747871337
4673,562457.3524312639
4674,209767.51236715176
4675,476274.3794664014
4676,563564.1622617483
4677,323379.48685617844
4678,184417.68354645284
4679,960202.9051653729
4680,137229.49101035405
4681,785678.1559564824
4682,788105.3506284956
4683,410559.2480734309
4684,481865.0411490375
4685,896456.4684620608
4686,483567.68844611297
4687,207134.73681650925
4688,1096244.4902169427
4689,1136393.5668526168
4690,564128.388822818
4691,1304721.5378473615
4692,658932.8230634661
4693,703847.24384947
4694,437541.7714672604
4695,563448.853705924
4696,1043427.7428971109
4697,959590.218446921
4698,469833.095864762
4699,606730.2183199684
4700,488737.38926846907
4701,137290.7967569755
4702,301854.6558294591
4703,230939.95623360554
4704,487598.5070217905
4705,767893.2934281665
4706,735268.4971454227
4707,382512.3643900793
4708,557877.3691047431
4709,581025.2287167329
4710,354031.8315206519
4711,279892.5734817027
4712,234845.92363588628
4713,905195.5327511063
4714,1307790.299497223
4715,381116.73747750005
4716,629247.0559228634
4717,1108517.3907063585
4718,828263.1479262754
4719,532380.7070273317
4720,630993.6933925265
4721,412926.1592484055
4722,529634.4178025364
4723,864286.5208297097
4724,553110.7130466123
4725,375855.7964702901
4726,392725.74348624406
4727,660010.25196107
4728,286279.41946361423
4729,422146.01327452634
4730,328092.82092676446
4731,506992.70286345924
4732,460709.3098941147
4733,71720.74801842621
4734,880250.4271034416
4735,404610.87580059987
4736,758577.026835768
4737,180567.51581702137
4738,639483.8981674983
4739,286842.6437800504
4740,868538.0440179312
4741,394249.6465686967
4742,242719.65150224595
4743,539583.580180148
4744,493119.5742361148
4745,263442.91178938467
4746,979034.1573648476
4747,718703.0426099066
4748,549590.4655522653
4749,691361.7676502424
4750,870069.5643226082
4751,1321905.8893776375
4752,683789.1972044975
4753,471637.7764162969
4754,348743.8806122066
4755,737959.6175419728
4756,200897.6217859556
4757,581753.9551457238
4758,952362.6852965611
4759,647880.7842057374
4760,1033523.0281728628
4761,1003709.6433534272
4762,281044.77690337156
4763,447712.3491091043
4764,483252.11625849985
4765,769259.0869022368
4766,409484.3792602642
4767,995742.7322353864
4768,231776.82675720504
4769,536258.1143980904
4770,271596.2243165971
4771,677038.1703856473
4772,207358.2374336365
4773,634443.8497051735
4774,223186.57249075317
4775,677773.5473706505
4776,653309.8922379252
4777,936055.336959915
4778,171640.39752440018
4779,345384.5679449793
4780,417546.3895164355
4781,500981.39560243965
4782,305482.5758994472
4783,1454939.9227707302
4784,379163.49602072244
4785,165408.71978100267
4786,423397.5446965801
4787,363824.05897140625
4788,1474307.0652122449
4789,632797.4857990551
4790,222388.21715798028
4791,560437.6216510715
4792,421527.7377858855
4793,512583.06127216306
4794,345592.2591094032
4795,481661.5195104902
4796,756171.1377747898
4797,1519379.8798916864
4798,583418.1659018851
4799,351028.0866773848
4800,601168.7776873767
4801,1240100.0113999147
4802,751678.8006378738
4803,212752.24326203056
4804,289198.4653364407
4805,410237.6227309623
4806,247016.00603926863
4807,587111.337551754
4808,533958.7249672306
4809,948655.4080954763
4810,427271.2708917141
4811,427666.98207345576
4812,240625.53984304197
4813,376880.04977535893
4814,845378.2546606067
4815,1176813.7178539722
4816,287322.59405225335
4817,117149.95678625978
4818,585689.9817215338
4819,790842.9885935218
4820,343082.2541945626
4821,665205.5859749509
4822,194634.38535617624
4823,716419.5638766488
4824,261402.89953870486
4825,405400.3040958362
4826,1392520.2772396682
4827,608357.8447962152
4828,1083515.0057471446
4829,290801.2803196031
4830,426186.72038011544
4831,711819.3787062061
4832,195172.2128212422
4833,311842.89426890475
4834,437241.2817698298
4835,175452.0813110416
4836,696117.6341928571
4837,1090345.2182942133
4838,186853.3758374349
4839,249611.85036296773
4840,295216.40333131806
4841,257682.70260800808
4842,1150248.1442496867
4843,275665.4623186602
4844,1546287.5348444781
4845,860728.7379659282
4846,496323.41113421565
4847,1040674.1957459825
4848,800539.6679119392
4849,917661.0286499433
4850,1132809.8168764196
4851,677659.305574733
4852,388870.8918489369
4853,505331.8573106549
4854,299676.35959630396
4855,630321.1403407109
4856,441787.9282262537
4857,307442.7346823715
4858,617826.968967406
4859,388527.1417757743
4860,457622.2645483687
4861,1138488.6592886092
4862,1583456.3958712993
4863,883093.2027813864
4864,324434.3749614129
4865,188016.92425466556
4866,243280.43914258602
4867,843163.6740993066
4868,361714.81950302346
4869,669657.0383441751
4870,562430.5657947814
4871,921278.9695453082
4872,514058.69771833735
4873,213864.8274090148
4874,684650.6232924908
4875,401865.0892770285
4876,510639.3328799235
4877,1467541.7467897981
4878,588749.6895471715
4879,375223.24337998684
4880,481117.08115086274
4881,744909.3940781855
4882,834891.5515964223
4883,721204.0281496152
4884,342587.12442469015
4885,694445.6347625373
4886,415447.64019839774
4887,650356.7863570306
4888,948738.2389098392
4889,510504.2281805157
4890,437071.2283483002
4891,616337.654853102
4892,446922.47809541284
4893,640584.5737973112
4894,752334.2681647341
4895,583168.9282414292
4896,777968.7314837284
4897,968723.2433459279
4898,338074.6806263447
4899,299967.6037848896
4900,857868.1695523614
4901,631480.5813933167
4902,281457.29259015346
4903,1129354.0868912714
4904,951973.5233192147
4905,280672.9429491978
4906,446519.34738853393
4907,264107.24477333075
4908,520428.47562111897
4909,938664.6751815414
4910,266910.29528847913
4911,1375816.7180507705
4912,222186.97220778745
4913,400902.83717985975
4914,331483.1205790165
4915,314847.1115850234
4916,102701.44951307552
4917,192077.64482121356
4918,365178.9792975957
4919,683079.0722296382
4920,724685.4522841419
4921,328315.91587095597
4922,701381.3363409087
4923,594823.7706646174
4924,206310.48513116327
4925,145077.51451996976
4926,632359.0616436321
4927,695208.6633986786
4928,480924.9625519699
4929,718262.5007398739
4930,334212.1691017536
4931,849471.7324508992
4932,740952.8879693116
4933,283808.48953204503
4934,808799.349376712
4935,1816530.2343117918
4936,287264.67973840405
4937,683561.0419942507
4938,348870.58705664735
4939,869802.1033747022
4940,359467.65104384214
4941,787538.7794963107
4942,1262520.1500269887
4943,1024037.5872257124
4944,707638.3864105986
4945,283037.50544336956
4946,694576.3738501836
4947,987957.0757190138
4948,538454.8058301976
4949,562793.5814428584
4950,1309746.2384581408
4951,710737.7146088864
4952,558195.3527267446
4953,389853.5951908123
4954,452118.72621221386
4955,585290.1759679819
4956,424986.8630011397
4957,603967.0352158577
4958,885800.5357712364
4959,889213.6771087362
4960,596276.6565470119
4961,542719.2334580943
4962,168582.72255795196
4963,1381582.7837494465
4964,172628.15907920728
4965,242810.40844742506
4966,867704.7819989491
4967,503070.2493955597
4968,821091.1967680407
4969,173222.7762159043
4970,787622.6075430835
4971,444733.7028464862
4972,390947.7126270851
4973,248776.7417289766
4974,1299313.1767025145
4975,344220.59723393776
4976,580870.6509114542
4977,545183.715894888
4978,831472.787641203
4979,871343.2083242916
4980,916609.7929388741
4981,641552.754388519
4982,375294.03251822735
4983,475399.77799416694
4984,275398.37502420397
4985,349047.26220276946
4986,190426.17096067526
4987,338145.1520319473
4988,1058448.7547601894
4989,191259.51143892252
4990,322048.6306067723
4991,1212719.363686406
4992,198870.83670897956
4993,504172.22594737675
4994,370074.98855348775
4995,374887.39807061094
4996,764156.9821879907
4997,499868.41685856273
4998,193595.66462206538
4999,421510.6827335327
